TF FE (deg),TF VV (deg),TF IE (deg),TF ML (mm),TF AP (mm),TF SI (mm),PF FE (deg),PF VV (deg),PF IE (deg),PF ML (mm),PF AP (mm),PF SI (mm),PT FE (deg),PT VV (deg),PT IE (deg),PT ML (mm),PT AP (mm),PT SI (mm),Torque TF FE (Nmm),Torque TF VV (Nmm),Torque TF IE (Nmm),Force TF ML (N),Force TF AP (N),Force TF SI (N),,,,,,,,,,,,,,,,,,,,,,,,
-5.3154,-4.564,2.8677,0.36569,-12.624,-5.3371,-4.4603,2.5762,-9.5845,1.0874,25.317,37.106,0.50071,7.1737,-12.406,-6.2149,37.862,42.687,-578.32,90.041,-28.944,1.0998,-2.9009,-4.1968
-5.0562,-4.6213,2.747,0.38835,-12.692,-5.4136,-4.2909,2.3882,-9.7278,0.88468,25.22,36.868,0.43201,7.0378,-12.433,-6.2555,37.83,42.511,-501.56,67.657,-20.699,0.8204,-2.9381,-4.4226
-4.78,-4.709,2.6033,0.51517,-12.716,-5.5225,-4.1136,2.4627,-9.6071,0.89963,24.76,37.007,0.34288,7.1944,-12.176,-6.3915,37.401,42.755,-513.64,52.734,-22.544,0.65576,-2.9074,-4.9757
-4.5034,-4.7011,2.4411,0.46616,-12.742,-5.5338,-3.9299,2.5429,-9.4463,0.91431,24.243,37.145,0.26686,7.2617,-11.86,-6.2655,36.926,42.878,-548.31,65.609,-22.275,0.92533,-2.9179,-4.0665
-4.2118,-4.6956,2.3019,0.35433,-12.826,-5.5544,-3.725,2.4615,-9.6205,0.76893,24.155,37.06,0.20083,7.1708,-11.9,-6.1426,36.93,42.781,-463.82,32.579,-18.549,0.41704,-2.9382,-5.0004
-3.8984,-4.7304,2.1539,0.35859,-12.858,-5.6208,-3.5456,2.2793,-10.059,0.62934,24.496,36.804,0.090133,7.018,-12.2,-6.0879,37.312,42.562,-590.99,59.646,-23.896,0.81767,-2.9345,-4.221
-3.6254,-4.8572,1.9412,0.54497,-12.963,-5.8731,-3.3863,2.1271,-10.329,0.44913,24.595,36.588,0.0028199,6.9884,-12.264,-6.3147,37.516,42.598,-504.81,37.04,-20.38,0.51833,-2.9505,-4.6693
-3.2532,-4.7932,1.9129,0.30097,-13.074,-5.7578,-3.1902,1.9081,-10.35,0.20882,24.32,36.259,-0.16139,6.6997,-12.271,-6.0531,37.37,42.083,-521.71,34.731,-20.728,0.45225,-2.9618,-4.6283
-2.9543,-4.9397,1.6359,0.50394,-13.101,-6.0252,-2.9807,1.7001,-10.544,-0.064508,24.286,35.962,-0.21695,6.6363,-12.193,-6.3145,37.364,42.059,-589.94,1.7546,-23.106,0.27219,-2.9812,-4.1403
-2.6024,-5.0055,1.445,0.45932,-13.106,-6.1063,-2.8003,1.7748,-10.771,-0.064974,24.358,36.066,-0.37089,6.773,-12.244,-6.2657,37.465,42.202,-483.41,-4.485,-14.774,0.1673,-2.9589,-5.296
-2.1945,-4.9414,1.3735,0.14297,-13.17,-5.9838,-2.605,1.7605,-10.976,-0.15043,24.382,36.029,-0.57434,6.6899,-12.395,-5.9224,37.581,41.954,-612.62,65.676,-25.2,0.81557,-3.0183,-4.3621
-1.8258,-4.9616,1.208,0.0053,-13.265,-6.0294,-2.374,1.5052,-11.115,-0.49456,24.276,35.68,-0.68834,6.4535,-12.379,-5.842,37.581,41.604,-564.99,45.568,-22.639,0.5412,-3.081,-4.9422
-1.438,-5.0393,1.003,0.07977,-13.299,-6.1555,-2.1579,1.2918,-11.278,-0.73317,24.221,35.362,-0.83524,6.317,-12.35,-5.9259,37.578,41.381,-581.13,60.949,-24.024,0.62975,-3.0931,-5.3102
-1.0788,-5.1804,0.7537,0.22491,-13.403,-6.4321,-1.9383,1.2642,-11.55,-0.81829,24.309,35.311,-0.94984,6.4321,-12.386,-6.1069,37.791,41.592,-717.25,65.725,-33.435,0.77588,-3.1267,-4.5614
-0.6732,-5.208,0.53449,0.072182,-13.45,-6.4951,-1.6999,1.1977,-11.838,-0.95374,24.434,35.199,-1.0929,6.395,-12.469,-5.9261,37.987,41.486,-550.56,51.294,-41.101,0.48713,-3.1644,-6.0755
-0.2648,-5.2334,0.31848,0.003425,-13.512,-6.5713,-1.453,1.0179,-12.011,-1.1564,24.43,34.891,-1.23,6.2435,-12.44,-5.8066,38.067,41.208,-685.51,132.56,-29.785,1.3165,-3.1525,-5.1223
